subj,stim,task,detectionstatus,time,timestamp,x,y,duration,prev_sacc_amplitude,aoi_span,aoi_label,aoi_order,order
1,set_1,1,True,12.698984499787912,0.295768,979.516800,496.341000,0.016505,0.000000,0,street_signs,5,1
1,set_1,1,True,12.698984499787912,0.476590,936.816000,902.971800,0.016349,0.000000,-2,dash,3,2
1,set_1,1,True,12.698984499787912,0.525756,880.099200,892.015200,0.032855,57.765409,0,dash,3,3
1,set_1,1,True,12.698984499787912,0.706501,857.152000,921.035700,0.098602,36.996803,0,dash,3,4
1,set_1,1,True,12.698984499787912,0.903568,982.159360,922.341600,0.246555,125.014181,0,dash,3,5
1,set_1,1,True,12.698984499787912,1.166527,993.177600,961.281000,0.016270,40.468240,0,dash,3,6
1,set_1,1,True,12.698984499787912,1.560730,880.310400,636.082200,0.016541,344.228506,-2,crosswalk,1,7
1,set_1,1,True,12.698984499787912,1.905773,790.810971,573.412886,0.115048,109.259282,0,crosswalk,1,8
1,set_1,1,True,12.698984499787912,2.037164,778.089600,532.805400,0.049298,42.553510,0,crosswalk,1,9
1,set_1,1,True,12.698984499787912,2.102875,783.685486,543.894429,0.345086,12.420970,0,crosswalk,1,10
1,set_1,1,True,12.698984499787912,2.497267,738.123927,586.439018,0.180682,62.336969,0,crosswalk,1,11
1,set_1,1,True,12.698984499787912,2.743579,761.313600,648.726300,0.032921,66.464023,0,crosswalk,1,12
1,set_1,1,True,12.698984499787912,2.858606,944.916000,888.683400,0.065726,302.141111,2,dash,3,13
1,set_1,1,True,12.698984499787912,2.957318,975.403886,967.033543,0.114836,84.072921,0,dash,3,14
1,set_1,1,True,12.698984499787912,3.121458,1083.910400,985.032000,0.049299,109.989127,0,dash,3,15
1,set_1,1,True,12.698984499787912,3.236499,1086.464139,891.550330,0.377735,93.516545,0,dash,3,16
1,set_1,1,True,12.698984499787912,3.729327,1160.800800,928.532700,0.065734,83.027916,0,dash,3,17
1,set_1,1,True,12.698984499787912,3.811547,1181.581867,881.247000,0.147863,51.650655,0,dash,3,18
1,set_1,1,True,12.698984499787912,4.074343,1138.003200,909.446400,0.032857,51.906708,0,dash,3,19
1,set_1,1,True,12.698984499787912,4.172944,1293.784000,917.442900,0.098558,155.985902,0,dash,3,20
1,set_1,1,True,12.698984499787912,4.517928,823.468800,907.065000,0.016498,470.429685,0,dash,3,21
1,set_1,1,True,12.698984499787912,4.550809,829.628612,917.691565,0.279361,12.282799,0,dash,3,22
1,set_1,1,True,12.698984499787912,4.895771,958.251106,914.652635,0.279380,128.658389,0,dash,3,23
1,set_1,1,True,12.698984499787912,5.191550,898.592492,937.793492,0.213448,63.989448,0,dash,3,24
1,set_1,1,True,12.698984499787912,5.503699,1040.312400,943.226100,0.131229,141.823995,0,dash,3,25
1,set_1,1,True,12.698984499787912,5.700707,1154.801179,902.780526,0.312196,121.422918,0,dash,3,26
1,set_1,1,True,12.698984499787912,6.078649,1233.630720,945.717120,0.082132,89.764401,0,dash,3,27
1,set_1,1,True,12.698984499787912,6.177226,1238.294400,913.075200,0.016446,32.973396,0,dash,3,28
1,set_1,1,True,12.698984499787912,6.292306,864.019200,961.092000,0.016403,377.342733,0,dash,3,29
1,set_1,1,True,12.698984499787912,6.325149,889.549440,929.988000,0.082050,40.239930,0,dash,3,30
1,set_1,1,True,12.698984499787912,6.423568,894.302400,976.654800,0.032875,46.908217,0,dash,3,31
1,set_1,1,True,12.698984499787912,6.472959,836.073600,967.688100,0.032817,58.915150,0,dash,3,32
1,set_1,1,True,12.698984499787912,6.571472,947.942400,888.597000,0.049207,137.003761,0,dash,3,33
1,set_1,1,True,12.698984499787912,6.637275,944.922514,948.215314,0.115047,59.694749,0,dash,3,34
1,set_1,1,True,12.698984499787912,6.818006,1063.531200,902.391300,0.032798,127.152902,0,dash,3,35
1,set_1,1,True,12.698984499787912,6.867324,1045.850880,947.309040,0.082019,48.272115,0,dash,3,36
1,set_1,1,True,12.698984499787912,7.212199,1219.203840,908.123400,0.082185,177.726653,0,dash,3,37
1,set_1,1,True,12.698984499787912,7.310748,1244.380800,928.892782,0.180779,32.638115,0,dash,3,38
1,set_1,1,True,12.698984499787912,7.507940,1247.097600,913.728600,0.016489,15.405629,0,dash,3,39
1,set_1,1,True,12.698984499787912,7.655779,840.777600,943.612200,0.032941,407.417442,0,dash,3,40
1,set_1,1,True,12.698984499787912,7.721598,926.697600,1007.964000,0.016451,107.347103,0,dash,3,41
1,set_1,1,True,12.698984499787912,7.803651,848.924800,945.925800,0.147888,99.485409,0,dash,3,42
1,set_1,1,True,12.698984499787912,7.984305,972.622255,952.890382,0.180686,123.893364,0,dash,3,43
1,set_1,1,True,12.698984499787912,8.230896,1104.022080,942.208200,0.164121,131.833316,0,dash,3,44
1,set_1,1,True,12.698984499787912,8.460682,1210.724677,995.393215,0.213600,119.222859,0,dash,3,45
1,set_1,1,True,12.698984499787912,8.723775,1114.435200,1018.966500,0.032826,99.133058,0,dash,3,46
1,set_1,1,True,12.698984499787912,8.838637,1304.077714,1005.605743,0.115024,190.112580,0,dash,3,47
1,set_1,1,True,12.698984499787912,8.970122,1227.216000,977.475600,0.016450,81.847590,0,dash,3,48
1,set_1,1,True,12.698984499787912,9.101570,829.824000,1015.583400,0.016379,399.214987,0,dash,3,49
1,set_1,1,True,12.698984499787912,9.134270,828.964800,1024.301700,0.033023,8.760535,0,dash,3,50
1,set_1,1,True,12.698984499787912,9.183721,866.417067,975.290400,0.147783,61.682897,0,dash,3,51
1,set_1,1,True,12.698984499787912,9.364403,953.577600,953.865720,0.082170,89.755086,0,dash,3,52
1,set_1,1,True,12.698984499787912,9.479437,997.548800,998.236800,0.098555,62.468065,0,dash,3,53
1,set_1,1,True,12.698984499787912,9.643753,1124.505600,1000.981800,0.016376,126.986472,0,dash,3,54
1,set_1,1,True,12.698984499787912,9.725878,1016.160000,1038.533400,0.016378,114.668617,0,dash,3,55
1,set_1,1,True,12.698984499787912,9.824472,1271.826000,991.145700,0.262767,260.020572,0,dash,3,56
1,set_1,1,True,12.698984499787912,10.202300,863.474667,1040.172900,0.295725,411.283938,0,dash,3,57
1,set_1,1,True,12.698984499787912,10.580041,957.303600,1045.260450,0.131512,93.966760,0,dash,3,58
1,set_1,1,True,12.698984499787912,10.777211,1065.321600,1050.016500,0.032803,108.122654,0,dash,3,59
1,set_1,1,True,12.698984499787912,10.842888,1030.665600,960.643800,0.032848,95.856757,0,dash,3,60
1,set_1,1,True,12.698984499787912,10.974422,1146.364800,932.347800,0.016481,119.109061,0,dash,3,61
1,set_1,1,True,12.698984499787912,11.023715,1170.428800,1022.257800,0.098468,93.074616,0,dash,3,62
1,set_1,1,True,12.698984499787912,11.171631,1287.013200,1047.175425,0.131409,119.217492,0,dash,3,63
1,set_1,1,True,12.698984499787912,11.417927,834.528000,1080.000000,0.016411,453.674232,0,dash,3,64
1,set_1,1,True,12.698984499787912,11.450710,857.486400,1024.299675,0.131569,60.246281,0,dash,3,65
1,set_1,1,True,12.698984499787912,11.615099,824.236800,1060.376400,0.016358,49.061859,0,dash,3,66
1,set_2,1,True,5.748743100091815,0.049165,853.276800,616.393800,0.016427,0.000000,0,median,4,67
1,set_2,1,True,5.748743100091815,0.082080,891.431040,602.112960,0.082126,0.000000,0,median,4,68
1,set_2,1,True,5.748743100091815,0.312065,865.388800,908.334000,0.049352,307.326412,-1,dash,3,69
1,set_2,1,True,5.748743100091815,0.377724,916.718400,887.147100,0.032920,55.530285,0,dash,3,70
1,set_2,1,True,5.748743100091815,0.443449,858.355200,933.724800,0.032864,74.670913,0,dash,3,71
1,set_2,1,True,5.748743100091815,0.492752,855.038400,876.646800,0.032853,57.174288,0,dash,3,72
1,set_2,1,True,5.748743100091815,0.574940,851.436800,975.742200,0.049240,99.160828,0,dash,3,73
1,set_2,1,True,5.748743100091815,1.560607,925.936000,545.083200,0.049383,437.055265,-2,car_in_front,1,74
1,set_2,1,True,5.748743100091815,1.642595,919.171200,604.746000,0.016669,60.045085,0,car_in_front,1,75
1,set_2,1,True,5.748743100091815,1.790732,893.635200,906.557400,0.016403,302.889763,2,dash,3,76
1,set_2,1,True,5.748743100091815,1.823439,855.009280,889.803720,0.246329,42.102820,0,dash,3,77
1,set_2,1,True,5.748743100091815,2.102854,799.555200,938.345400,0.049254,73.698370,0,dash,3,78
1,set_2,1,True,5.748743100091815,2.217645,943.594338,923.467708,0.213737,144.805453,0,dash,3,79
1,set_2,1,True,5.748743100091815,2.497074,1055.607360,911.652300,0.164385,112.634457,0,dash,3,80
1,set_2,1,True,5.748743100091815,2.743420,1188.854400,922.384309,0.180697,133.678531,0,dash,3,81
1,set_2,1,True,5.748743100091815,3.006192,1287.422400,817.038900,0.032946,144.268173,0,dash,3,82
1,set_2,1,True,5.748743100091815,3.088580,1282.316800,884.757600,0.049244,67.910894,0,dash,3,83
1,set_2,1,True,5.748743100091815,3.170609,1345.595520,889.172640,0.082084,63.432555,0,dash,3,84
1,set_2,1,True,5.748743100091815,3.285627,1288.350400,942.067800,0.098581,77.941656,0,dash,3,85
1,set_2,1,True,5.748743100091815,3.417179,1206.430400,964.260000,0.197036,84.872729,0,dash,3,86
1,set_2,1,True,5.748743100091815,3.647020,1245.763200,1003.600800,0.016467,55.630636,0,dash,3,87
1,set_2,1,True,5.748743100091815,3.679909,1270.675200,990.316800,0.016470,28.232471,0,dash,3,88
1,set_2,1,True,5.748743100091815,3.794929,981.667200,971.119800,0.016384,289.644867,0,dash,3,89
1,set_2,1,True,5.748743100091815,3.827627,986.928000,999.407700,0.033105,28.772927,0,dash,3,90
1,set_2,1,True,5.748743100091815,3.877178,1018.555200,980.974800,0.065509,36.606715,0,dash,3,91
1,set_2,1,True,5.748743100091815,3.991910,1094.136000,1001.354400,0.032972,78.280173,0,dash,3,92
1,set_2,1,True,5.748743100091815,4.041490,1053.737600,969.222600,0.049060,51.618633,0,dash,3,93
1,set_2,1,True,5.748743100091815,4.156309,1169.715200,1002.682800,0.049302,120.707865,0,dash,3,94
1,set_2,1,True,5.748743100091815,4.222159,1140.236400,1008.717300,0.131333,30.090112,0,dash,3,95
1,set_2,1,True,5.748743100091815,4.369912,1175.769600,1007.996400,0.016549,35.540512,0,dash,3,96
1,set_2,1,True,5.748743100091815,4.485003,905.222400,994.469400,0.016413,270.885155,0,dash,3,97
1,set_2,1,True,5.748743100091815,4.517835,879.144847,1009.714235,0.279307,30.206684,0,dash,3,98
1,set_2,1,True,5.748743100091815,4.895709,1072.521600,1021.113000,0.016454,193.712417,0,dash,3,99
1,set_2,1,True,5.748743100091815,4.928607,1037.827200,1065.800700,0.032760,56.574658,0,dash,3,100
1,set_2,1,True,5.748743100091815,4.977760,1016.352000,1024.272000,0.016376,46.752723,0,dash,3,101
1,set_2,1,True,5.748743100091815,5.010733,1037.279040,993.841380,0.164299,36.931878,0,dash,3,102
1,set_2,1,True,5.748743100091815,5.273511,869.347200,968.614200,0.016512,169.816117,0,dash,3,103
1,set_3,1,True,8.115429400000721,0.344955,920.160000,929.086200,0.016415,0.000000,0,dash,3,104
1,set_3,1,True,8.115429400000721,0.377958,921.780800,860.121900,0.098524,68.983343,0,dash,3,105
1,set_3,1,True,8.115429400000721,0.509360,835.766400,859.162680,0.082128,86.019748,0,dash,3,106
1,set_3,1,True,8.115429400000721,0.640733,912.072000,927.579600,0.032888,102.486192,0,dash,3,107
1,set_3,1,True,8.115429400000721,1.445739,1259.209846,515.285031,0.213536,538.972630,-2,rear_view_mirror,1,108
1,set_3,1,True,8.115429400000721,1.987808,1268.699345,524.344418,0.180775,13.119569,0,rear_view_mirror,1,109
1,set_3,1,True,8.115429400000721,2.267118,971.692800,883.186200,0.016349,465.811456,2,dash,3,110
1,set_3,1,True,8.115429400000721,2.299947,959.246400,879.627600,0.065849,12.945134,0,dash,3,111
1,set_3,1,True,8.115429400000721,2.447882,1004.568000,972.059400,0.032906,102.945059,0,dash,3,112
1,set_3,1,True,8.115429400000721,2.513525,945.388800,899.883000,0.016540,93.336008,0,dash,3,113
1,set_3,1,True,8.115429400000721,2.612087,1131.727418,893.581691,0.180852,186.445132,0,dash,3,114
1,set_3,1,True,8.115429400000721,2.858560,1229.387446,924.837023,0.427140,102.539636,0,dash,3,115
1,set_3,1,True,8.115429400000721,3.351325,1248.182400,874.886400,0.016545,53.369608,0,dash,3,116
1,set_3,1,True,8.115429400000721,3.532192,831.859200,997.790400,0.016263,434.085706,0,dash,3,117
1,set_3,1,True,8.115429400000721,3.597736,836.275200,917.773200,0.049345,80.138963,0,dash,3,118
1,set_3,1,True,8.115429400000721,3.696422,932.104800,970.934512,0.262891,109.587579,0,dash,3,119
1,set_3,1,True,8.115429400000721,3.975695,973.528000,935.383950,0.197129,54.586848,0,dash,3,120
1,set_3,1,True,8.115429400000721,4.255052,1159.491200,864.905400,0.049267,198.870656,0,dash,3,121
1,set_3,1,True,8.115429400000721,4.337075,1103.492267,932.466600,0.147863,87.751902,0,dash,3,122
1,set_3,1,True,8.115429400000721,4.534365,1201.183200,979.815150,0.065735,108.560599,0,dash,3,123
1,set_3,1,True,8.115429400000721,4.616413,1167.734400,992.682000,0.032879,35.838221,0,dash,3,124
1,set_3,1,True,8.115429400000721,4.665753,1223.487360,996.520320,0.082112,55.884929,0,dash,3,125
1,set_3,1,True,8.115429400000721,4.797174,1353.734400,874.503000,0.016318,178.472737,0,dash,3,126
1,set_3,1,True,8.115429400000721,4.928467,834.444800,1012.257000,0.049276,537.250271,0,dash,3,127
1,set_3,1,True,8.115429400000721,5.027193,859.080000,900.757800,0.032847,114.188286,0,dash,3,128
1,set_3,1,True,8.115429400000721,5.125660,861.731657,1025.485457,0.114984,124.755841,0,dash,3,129
1,set_3,1,True,8.115429400000721,5.306384,965.046109,971.514000,0.180678,116.562405,0,dash,3,130
1,set_3,1,True,8.115429400000721,5.552957,1065.336000,999.772200,0.032611,104.194952,0,dash,3,131
1,set_3,1,True,8.115429400000721,5.635076,1154.102400,897.245100,0.032769,135.614454,0,dash,3,132
1,set_3,1,True,8.115429400000721,5.700764,1050.878400,986.407200,0.032723,136.400419,0,dash,3,133
1,set_3,1,True,8.115429400000721,5.782759,1165.161600,1023.289200,0.016534,120.087184,0,dash,3,134
1,set_3,1,True,8.115429400000721,5.832108,1117.564800,955.670400,0.032881,82.690734,0,dash,3,135
1,set_3,1,True,8.115429400000721,5.914222,1159.860343,1005.622714,0.230146,65.453393,0,dash,3,136
1,set_3,1,True,8.115429400000721,6.193618,1067.399467,1017.746400,0.147707,93.252332,0,dash,3,137
1,set_3,1,True,8.115429400000721,6.423564,1168.046400,968.538600,0.032850,112.032195,0,dash,3,138
1,set_3,1,True,8.115429400000721,6.505820,1122.672000,1055.027700,0.032811,97.668831,0,dash,3,139
1,set_3,1,True,8.115429400000721,6.604255,1269.153600,1016.612100,0.098557,151.435192,0,dash,3,140
1,set_3,1,True,8.115429400000721,6.817743,861.010133,1021.012800,0.147900,408.167191,0,dash,3,141
1,set_3,1,True,8.115429400000721,7.064256,976.807200,972.621000,0.065761,125.501900,0,dash,3,142
1,set_3,1,True,8.115429400000721,7.146562,979.612800,974.484000,0.016379,3.367812,0,dash,3,143
1,set_3,1,True,8.115429400000721,7.277938,1273.814400,538.218000,0.016400,526.196355,-2,rear_view_mirror,1,144
1,set_3,1,True,8.115429400000721,7.343739,1230.470400,543.504600,0.016310,43.665209,0,rear_view_mirror,1,145
1,set_3,1,True,8.115429400000721,7.491506,1252.905600,578.156400,0.032858,41.280570,0,rear_view_mirror,1,146
1,set_3,1,True,8.115429400000721,7.557051,1269.223680,484.639200,0.082195,94.930219,0,rear_view_mirror,1,147
1,set_4,1,False,45.016356999985874,0.180298,946.608000,431.238600,0.016411,0.000000,0,street_signs,5,148
1,set_4,1,False,45.016356999985874,0.377492,958.140800,704.512800,0.049286,273.517447,-3,car,2,149
1,set_4,1,False,45.016356999985874,0.525339,911.183127,621.310745,0.180833,95.538500,0,car,2,150
1,set_4,1,False,45.016356999985874,1.083978,783.172800,587.541600,0.065688,132.389573,-1,crosswalk,1,151
1,set_4,1,False,45.016356999985874,1.231830,927.507200,611.688600,0.098570,146.340345,1,car,2,152
1,set_4,1,False,45.016356999985874,1.396126,941.632000,696.052800,0.049170,85.538460,0,car,2,153
1,set_4,1,False,45.016356999985874,1.527542,900.780800,573.467400,0.049289,129.213006,-1,crosswalk,1,154
1,set_4,1,False,45.016356999985874,1.626113,968.017920,660.575520,0.082192,110.039333,1,car,2,155
1,set_4,1,False,45.016356999985874,1.773957,1087.780042,639.033726,0.312171,121.684078,0,car,2,156
1,set_4,1,False,45.016356999985874,2.118977,1052.460000,595.822500,0.065656,55.809636,0,car,2,157
1,set_4,1,False,45.016356999985874,2.414609,1083.445200,499.502025,0.131522,101.181602,3,street_signs,5,158
1,set_4,1,False,45.016356999985874,2.562529,1017.904800,509.043150,0.065778,66.231240,0,street_signs,5,159
1,set_4,1,False,45.016356999985874,2.644604,1050.644800,473.662800,0.197138,48.204531,0,street_signs,5,160
1,set_4,1,False,45.016356999985874,2.874549,1034.726400,507.327840,0.164424,37.238829,0,street_signs,5,161
1,set_4,1,False,45.016356999985874,3.055322,1029.078400,457.396200,0.049269,50.250060,0,street_signs,5,162
1,set_4,1,False,45.016356999985874,3.285309,799.411200,544.093200,0.032943,245.486033,-4,crosswalk,1,163
1,set_4,1,False,45.016356999985874,3.351126,818.526494,602.750541,0.558605,61.693421,0,crosswalk,1,164
1,set_4,1,False,45.016356999985874,3.926173,824.736000,605.788200,0.032853,6.912694,0,crosswalk,1,165
1,set_4,1,False,45.016356999985874,4.550465,655.782400,650.473200,0.049072,174.762891,0,crosswalk,1,166
1,set_4,1,False,45.016356999985874,4.632505,649.929600,582.225300,0.131399,68.498402,0,crosswalk,1,167
1,set_4,1,False,45.016356999985874,4.780358,640.080000,595.225800,0.016475,16.310353,0,crosswalk,1,168
1,set_4,1,False,45.016356999985874,5.010215,1161.525600,557.802000,0.197421,522.786816,3,pedestrian,4,169
1,set_4,1,False,45.016356999985874,5.240395,1189.797120,557.768160,0.082077,28.271540,0,pedestrian,4,170
1,set_4,1,False,45.016356999985874,5.355280,1259.552914,540.087171,0.115075,71.961713,0,pedestrian,4,171
1,set_4,1,False,45.016356999985874,5.634628,1247.107200,600.210000,0.065708,61.397478,0,pedestrian,4,172
1,set_4,1,False,45.016356999985874,5.749588,1197.814400,519.854400,0.197239,94.269839,0,pedestrian,4,173
1,set_4,1,False,45.016356999985874,6.127472,1193.980800,638.065800,0.049272,118.273546,0,pedestrian,4,174
1,set_4,1,False,45.016356999985874,6.258870,1089.877527,918.658800,0.180747,299.282347,-1,dash,3,175
1,set_4,1,False,45.016356999985874,6.603824,1110.348800,957.825900,0.098658,44.194284,0,dash,3,176
1,set_4,1,False,45.016356999985874,6.751862,1033.370057,923.737886,0.114994,84.188595,0,dash,3,177
1,set_4,1,False,45.016356999985874,6.948912,911.683200,941.222700,0.032968,122.936609,0,dash,3,178
1,set_4,1,False,45.016356999985874,6.998232,893.213867,898.833600,0.147732,46.237994,0,dash,3,179
1,set_4,1,False,45.016356999985874,7.359756,966.946800,978.062175,0.131385,108.229906,0,dash,3,180
1,set_4,1,False,45.016356999985874,7.523993,1046.740518,933.915071,0.279193,91.192128,0,dash,3,181
1,set_4,1,False,45.016356999985874,7.819634,1062.528000,907.972200,0.049242,30.369016,0,dash,3,182
1,set_4,1,False,45.016356999985874,7.901713,1057.579200,1013.696100,0.032992,105.839660,0,dash,3,183
1,set_4,1,False,45.016356999985874,8.016905,1160.810667,939.127800,0.147804,127.346641,0,dash,3,184
1,set_4,1,False,45.016356999985874,8.230424,1283.735200,934.011450,0.197148,123.030963,0,dash,3,185
1,set_4,1,False,45.016356999985874,8.443961,1344.571200,892.063800,0.032779,73.896037,0,dash,3,186
1,set_4,1,False,45.016356999985874,8.509709,1349.265600,965.397150,0.065702,73.483451,0,dash,3,187
1,set_4,1,False,45.016356999985874,8.624749,1232.145600,960.006600,0.032716,117.243987,0,dash,3,188
1,set_4,1,False,45.016356999985874,8.723357,1342.627200,903.841200,0.016342,123.938437,0,dash,3,189
1,set_4,1,False,45.016356999985874,8.789004,1260.283200,976.536000,0.032853,109.841105,0,dash,3,190
1,set_4,1,False,45.016356999985874,8.854749,1241.371200,887.741100,0.032835,90.786552,0,dash,3,191
1,set_4,1,False,45.016356999985874,8.920483,1203.344914,960.488743,0.114878,82.086649,0,dash,3,192
1,set_4,1,False,45.016356999985874,9.183352,888.792000,999.458100,0.098427,316.957642,0,dash,3,193
1,set_4,1,False,45.016356999985874,9.314713,841.904000,1027.370520,0.246417,54.567277,0,dash,3,194
1,set_4,1,False,45.016356999985874,9.659584,1028.563200,1031.275800,0.016571,186.700049,0,dash,3,195
1,set_4,1,False,45.016356999985874,9.692608,1006.710400,1035.012600,0.098558,22.169992,0,dash,3,196
1,set_4,1,False,45.016356999985874,9.823979,982.641600,999.612900,0.098489,42.807078,0,dash,3,197
1,set_4,1,False,45.016356999985874,9.938999,957.523200,1005.552900,0.032710,25.811192,0,dash,3,198
1,set_4,1,False,45.016356999985874,9.988162,986.846400,1023.727950,0.065732,34.499022,0,dash,3,199
1,set_4,1,False,45.016356999985874,10.136130,1093.788000,966.117150,0.197102,121.472261,0,dash,3,200
1,set_4,1,False,45.016356999985874,10.398818,1210.473600,956.736900,0.098702,117.062028,0,dash,3,201
1,set_4,1,False,45.016356999985874,10.546892,1287.182400,923.661900,0.032843,83.535595,0,dash,3,202
1,set_4,1,False,45.016356999985874,10.628837,1227.230400,1026.891000,0.033023,119.375414,0,dash,3,203
1,set_4,1,False,45.016356999985874,10.727587,1267.276800,945.691200,0.016409,90.537957,0,dash,3,204
1,set_4,1,False,45.016356999985874,10.924690,896.995200,962.973000,0.049328,370.684669,0,dash,3,205
1,set_4,1,False,45.016356999985874,10.990353,861.340800,1000.575720,0.082206,51.818923,0,dash,3,206
1,set_4,1,False,45.016356999985874,11.154689,988.081600,982.895400,0.098506,127.968059,0,dash,3,207
1,set_4,1,False,45.016356999985874,11.269605,1028.156160,992.943360,0.082157,41.315032,0,dash,3,208
1,set_4,1,False,45.016356999985874,11.401158,1101.957760,974.736000,0.246365,76.014368,0,dash,3,209
1,set_4,1,False,45.016356999985874,11.663888,1151.673600,1010.010600,0.032884,60.958692,0,dash,3,210
1,set_4,1,False,45.016356999985874,11.729687,1099.814400,972.893700,0.032922,63.773356,0,dash,3,211
1,set_4,1,False,45.016356999985874,11.811906,1212.076800,1016.450100,0.032853,120.415973,0,dash,3,212
1,set_4,1,False,45.016356999985874,11.877594,1247.145600,974.163600,0.098588,54.936043,0,dash,3,213
1,set_4,1,False,45.016356999985874,12.173222,879.868800,1008.622800,0.016441,368.889800,0,dash,3,214
1,set_4,1,False,45.016356999985874,12.206159,909.268800,1060.709850,0.262681,59.811544,0,dash,3,215
1,set_4,1,False,45.016356999985874,12.501838,847.235200,996.780600,0.049318,89.079271,0,dash,3,216
1,set_4,1,False,45.016356999985874,12.633267,1045.126400,969.571800,0.049308,199.752962,0,dash,3,217
1,set_4,1,False,45.016356999985874,12.731908,1052.701440,1047.627000,0.082061,78.421907,0,dash,3,218
1,set_4,1,False,45.016356999985874,12.896153,1228.420800,979.574400,0.098629,188.436859,0,dash,3,219
1,set_4,1,False,45.016356999985874,13.109667,1081.953600,1049.970600,0.032864,162.506202,0,dash,3,220
1,set_4,1,False,45.016356999985874,13.257532,1007.712000,571.374000,0.016403,484.320680,-1,car,2,221
1,set_4,1,False,45.016356999985874,13.290406,1016.969455,573.671455,0.361523,9.538279,0,car,2,222
1,set_4,1,False,45.016356999985874,13.684688,1029.584640,573.059880,0.082072,12.630001,0,car,2,223
1,set_4,1,False,45.016356999985874,13.783242,1019.458286,602.293243,0.230007,30.937559,0,car,2,224
1,set_4,1,False,45.016356999985874,14.062551,999.604114,649.243543,0.115014,50.975669,0,car,2,225
1,set_4,1,False,45.016356999985874,14.259712,1015.622400,637.362000,0.032770,19.943835,0,car,2,226
1,set_4,1,False,45.016356999985874,14.539071,1015.708800,588.999600,0.016250,48.362477,0,car,2,227
1,set_4,1,False,45.016356999985874,14.801797,1137.811840,428.014440,0.246451,202.052899,3,street_signs,5,228
1,set_4,1,False,45.016356999985874,15.196164,1118.092800,414.082800,0.016429,24.143967,0,street_signs,5,229
1,set_4,1,False,45.016356999985874,15.853287,777.287040,569.656800,0.082243,374.635604,-4,crosswalk,1,230
1,set_4,1,False,45.016356999985874,15.951888,746.362286,583.783200,0.229896,33.998465,0,crosswalk,1,231
1,set_4,1,False,45.016356999985874,16.231167,785.817600,607.429800,0.032809,45.998734,0,crosswalk,1,232
1,set_4,1,False,45.016356999985874,16.296809,798.048000,523.950600,0.147959,84.370371,0,crosswalk,1,233
1,set_4,1,False,45.016356999985874,16.477618,752.718933,543.114000,0.147869,49.213415,0,crosswalk,1,234
1,set_4,1,False,45.016356999985874,16.641912,790.251429,568.603029,0.229902,45.369359,0,crosswalk,1,235
1,set_4,1,False,45.016356999985874,16.904685,787.478400,529.459200,0.016496,39.241929,0,crosswalk,1,236
1,set_4,1,False,45.016356999985874,16.986695,843.360000,625.279500,0.033022,110.924673,0,crosswalk,1,237
1,set_4,1,False,45.016356999985874,17.052591,809.011200,583.515900,0.032692,54.074378,0,crosswalk,1,238
1,set_4,1,False,45.016356999985874,17.496176,913.900800,700.249500,0.098538,156.934896,1,car,2,239
1,set_4,1,False,45.016356999985874,18.169590,946.099200,883.364400,0.016512,185.924188,1,dash,3,240
1,set_4,1,False,45.016356999985874,18.514784,1209.596800,880.090200,0.049200,263.517942,0,dash,3,241
1,set_4,1,False,45.016356999985874,18.728373,1263.370560,576.281520,0.164121,308.530924,1,pedestrian,4,242
1,set_4,1,False,45.016356999985874,19.089622,1258.041600,531.622440,0.082264,44.975896,0,pedestrian,4,243
1,set_4,1,False,45.016356999985874,19.319710,1299.004800,573.863400,0.016510,58.841163,0,pedestrian,4,244
1,set_4,1,False,45.016356999985874,19.418314,1221.335631,629.824846,0.213508,95.729741,0,pedestrian,4,245
1,set_4,1,False,45.016356999985874,19.648253,1220.054400,641.909571,0.115011,12.152454,0,pedestrian,4,246
1,set_4,1,False,45.016356999985874,19.878293,1337.036800,545.864400,0.049268,151.359033,0,pedestrian,4,247
1,set_4,1,False,45.016356999985874,20.387493,946.843200,587.078100,0.098580,392.364135,-2,car,2,248
1,set_4,1,False,45.016356999985874,20.551867,931.632000,717.400800,0.016416,131.207419,0,car,2,249
1,set_4,1,False,45.016356999985874,20.617615,1002.480000,630.174600,0.032828,112.373703,0,car,2,250
1,set_4,1,False,45.016356999985874,20.781846,931.184000,571.810200,0.147854,92.138606,0,car,2,251
1,set_4,1,False,45.016356999985874,20.946114,906.038400,574.349400,0.016480,25.273479,-1,crosswalk,1,252
1,set_4,1,False,45.016356999985874,21.028270,1009.092480,613.057140,0.328713,110.083752,1,car,2,253
1,set_4,1,False,45.016356999985874,21.488386,1006.080000,716.214960,0.081961,103.201797,0,car,2,254
1,set_4,1,False,45.016356999985874,21.636085,970.452000,595.464750,0.065848,125.896654,0,car,2,255
1,set_4,1,False,45.016356999985874,21.734761,996.604800,600.588000,0.016456,26.649890,0,car,2,256
1,set_4,1,False,45.016356999985874,21.833323,891.205440,556.251300,0.164305,114.344952,-1,crosswalk,1,257
1,set_4,1,False,45.016356999985874,22.046811,911.841600,625.798800,0.098551,72.544509,1,car,2,258
1,set_4,1,False,45.016356999985874,22.178408,881.433600,563.466600,0.049210,69.353800,-1,crosswalk,1,259
1,set_4,1,False,45.016356999985874,22.359064,867.232000,605.198400,0.147778,44.082066,0,crosswalk,1,260
1,set_4,1,False,45.016356999985874,22.621784,839.019600,539.669250,0.131583,71.344299,0,crosswalk,1,261
